claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-00067,PRD-58745,Mirrorless Camera Body,Electronics,Apple,APP-ELE-275,SNAP927607,SNAP927607,SNAP927607,2024-03-23,1383.3,Target,2024-03-23,2026-03-23,Apple Care Protection,Standard,2024-09-23,2024-09-29,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,6,546,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00068,PRD-31135,ProBook Laptop 15-inch,Electronics,LG,LG-ELE-279,SNLG980103,SNLG980103,SNLG980103,2024-01-05,963.26,Amazon Electronics,2024-01-05,2026-01-04,LG Care Protection,Standard,2026-04-15,2026-05-05,Electrical Failure,No current flowing to main motor despite active input power.,Manufacturing,27,-101,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00069,PRD-55068,Active Noise Cancelling Headphones,Electronics,Apple,APP-ELE-675,SNAP841484,SNAP841484,SNAP841484,2023-08-18,241.89,B&H Photo,2023-08-18,2025-08-17,Apple Care Protection,Standard,2024-07-21,2024-07-30,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,11,392,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00070,PRD-76507,ProBook Laptop 15-inch,Electronics,Asus,ASU-ELE-569,SNAS435772,SNAS435772,SNAS435772,2024-05-29,775.56,Direct Manufacturer Store,2024-05-29,2026-05-29,Asus Care Protection,Standard,2025-04-20,2025-05-03,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Unauthorized Modification,10,404,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00071,PRD-28274,Tablet 11-inch Display,Electronics,Asus,ASU-ELE-805,SNAS217771,SNAS217771,SNAS217771,2025-05-05,742.73,BestBuy,2025-05-05,2027-05-05,Asus Care Protection,Standard,2025-05-01,2025-05-22,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,0,734,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00072,PRD-79000,Heavy-Duty Starter Motor,Automotive,Bosch Auto,BOS-AUT-156,SNBO737692,SNBO737667,SNBO737692,2023-12-12,287.7,RockAuto,2023-12-12,2024-12-11,Bosch Auto Care Protection,Standard,2024-01-22,2024-01-24,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,1,324,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-00073,PRD-17346,High Output Alternator,Automotive,ACDelco,ACD-AUT-602,SNAC433193,SNAC433193,SNAC433193,2024-07-14,371.03,RockAuto,2024-07-14,2026-07-14,AssureX Extended Guard,Extended,2025-01-14,2025-01-26,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,6,546,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00074,PRD-64474,Mirrorless Camera Body,Electronics,HP,HP-ELE-556,SNHP688285,SNHP688285,SNHP688285,2024-11-18,1283.31,Target,2024-11-18,2026-11-18,HP Care Protection,Standard,2025-05-29,2025-06-11,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,6,538,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00075,PRD-53963,French Door Refrigerator,Appliances,GE Appliances,GE -APP-247,SNGE317877,SNGE317877,SNGE317877,2023-04-13,1554.07,Direct Factory Outlet,2023-04-13,2027-04-13,AssureX Extended Guard,Extended,2024-02-16,2024-02-17,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,10,1152,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00076,PRD-82596,ProBook Laptop 15-inch,Electronics,Asus,ASU-ELE-304,SNAS295041,SNAS295041,SNAS295041,2025-02-01,1005.48,B&H Photo,2025-02-01,2027-02-01,Asus Care Protection,Standard,2026-07-16,2026-07-30,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,17,200,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00077,PRD-49343,High Output Alternator,Automotive,ACDelco,ACD-AUT-127,SNAC929653,SNAC929653,SNAC929653,2025-01-04,289.33,O'Reilly Auto,2025-01-04,2026-01-04,ACDelco Care Protection,Standard,2025-09-04,2025-09-07,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,7,122,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00078,PRD-86161,Smart Dishwasher 24-inch,Appliances,Maytag,MAY-APP-604,SNMA169966,SNMA169966,SNMA169966,2025-01-16,817.17,Sears Appliance Outlet,2025-01-16,2029-01-16,AssureX Extended Guard,Extended,2026-05-14,2026-05-25,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,15,978,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00079,PRD-70429,Mirrorless Camera Body,Electronics,Sony,SON-ELE-266,SNSO709908,SNSO709908,SNSO709908,2023-07-30,1266.44,B&H Photo,2023-07-30,2025-07-29,Sony Care Protection,Standard,2024-02-07,2024-02-08,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,6,538,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00080,PRD-88480,Active Noise Cancelling Headphones,Electronics,Samsung,SAM-ELE-884,SNSA758537,SNSA758537,SNSA758537,2023-09-17,258.52,BestBuy,2023-09-17,2025-09-16,Samsung Care Protection,Standard,2023-08-26,2023-09-30,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,0,752,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00081,PRD-73556,Front-Load Washing Machine,Appliances,LG,LG-APP-113,SNLG243601,SNLG243601,SNLG243601,2024-10-02,898.68,Sears Appliance Outlet,2024-10-02,2027-10-02,LG Care Protection,Standard,2025-08-28,2025-08-30,Motor Failure,Drive motor hums loudly but will not spin drum under normal load.,Manufacturing,10,765,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00082,PRD-12277,Gaming Desktop Rig,Electronics,Samsung,SAM-ELE-571,SNSA180111,SNSA180111,SNSA180111,2025-01-14,1658.76,Amazon Electronics,2025-01-14,2027-01-14,Samsung Care Protection,Standard,2026-02-19,2026-02-22,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,13,329,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00083,PRD-28659,French Door Refrigerator,Appliances,LG,LG-APP-862,SNLG954142,SNLG954142,SNLG954142,2023-12-18,1435.9,Lowe's,2023-12-18,2026-12-17,LG Care Protection,Standard,2025-03-21,2025-03-24,Accidental Damage,Heavy object fell directly on top of the chassis during home move.,Accidental Damage,15,636,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00084,PRD-15572,Ceramic Brake Pad Set,Automotive,K&N,K&N-AUT-179,SNK&119719,SNK&119719,SNK&119719,2023-11-02,139.19,NAPA Auto Parts,2023-11-02,2024-11-01,K&N Care Protection,Standard,2024-01-03,2024-01-16,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,2,303,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00085,PRD-26225,Galaxy Ultra Smartphone,Electronics,Sony,SON-ELE-408,SNSO800015,SNSO800028,SNSO800015,2023-11-16,853.25,BestBuy,2023-11-16,2025-11-15,Sony Care Protection,Standard,2024-12-09,2024-12-10,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,12,341,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-00086,PRD-41696,Tablet 11-inch Display,Electronics,HP,HP-ELE-264,SNHP996677,SNHP996677,SNHP996677,2025-02-23,682.66,Direct Manufacturer Store,2025-02-23,2027-02-23,HP Care Protection,Standard,2025-08-01,2025-08-15,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,5,571,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00087,PRD-76085,Performance Shock Absorbers,Automotive,Denso,DEN-AUT-104,SNDE860583,SNDE860583,SNDE860583,2025-01-07,338.0,Advance Auto Parts,2025-01-07,2026-01-07,Denso Care Protection,Standard,2025-09-19,2025-09-30,Accidental Damage,Dropped on concrete driveway resulting in shattered enclosure and severed cable.,Accidental Damage,8,110,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00088,PRD-51193,Convection Microwave Oven,Appliances,Samsung,SAM-APP-319,SNSA639231,SNSA639231,SNSA639231,2023-07-12,301.13,Home Depot,2023-07-12,2027-07-12,AssureX Extended Guard,Extended,2024-06-07,2024-06-16,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,10,1130,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00089,PRD-69892,Galaxy Ultra Smartphone,Electronics,Sony,SON-ELE-435,SNSO617695,SNSO617695,SNSO617695,2024-04-29,895.39,B&H Photo,2024-04-29,2027-04-29,AssureX Extended Guard,Extended,2026-09-10,2026-09-15,Cosmetic Damage,Surface scratches and paint chip on front door bezel.,Cosmetic Damage,28,231,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00090,PRD-98092,Tablet 11-inch Display,Electronics,Asus,ASU-ELE-283,SNAS113406,SNAS113406,SNAS113406,2023-06-13,812.17,Target,2023-06-13,2026-06-12,AssureX Extended Guard,Extended,2025-02-14,2025-02-23,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,20,483,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00091,PRD-36248,ProBook Laptop 15-inch,Electronics,Samsung,SAM-ELE-166,SNSA481377,SNSA481377,SNSA481377,2024-09-20,1054.07,B&H Photo,2024-09-20,2026-09-20,Samsung Care Protection,Standard,2025-12-28,2026-01-09,Cosmetic Damage,Slight dent on exterior casing from transit handling.,Cosmetic Damage,15,266,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00092,PRD-56674,Electric Range Oven,Appliances,Maytag,MAY-APP-707,SNMA386232,SNMA386232,SNMA386232,2025-01-09,1267.77,Costco,2025-01-09,2029-01-09,AssureX Extended Guard,Extended,2027-12-22,2027-12-27,Motor Failure,Drive motor hums loudly but will not spin drum under normal load.,Unauthorized Modification,35,384,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00093,PRD-23055,Convection Microwave Oven,Appliances,Samsung,SAM-APP-336,SNSA758894,SNSA758894,SNSA758894,2023-03-24,392.63,Home Depot,2023-03-24,2026-03-23,Samsung Care Protection,Standard,2025-01-26,2025-02-06,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,22,421,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00094,PRD-96649,Mirrorless Camera Body,Electronics,Apple,APP-ELE-736,SNAP753506,SNAP753506,SNAP753506,2025-03-18,1288.37,BestBuy,2025-03-18,2028-03-17,AssureX Extended Guard,Extended,2026-12-19,2026-12-23,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,21,454,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00095,PRD-59327,OLED 4K Smart TV,Electronics,Sony,SON-ELE-540,SNSO224921,SNSO224921,SNSO224921,2024-11-18,1204.14,B&H Photo,2024-11-18,2027-11-18,AssureX Extended Guard,Extended,2027-12-16,2027-12-23,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,36,-28,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00096,PRD-73891,Smart Watch Series 7,Electronics,Apple,APP-ELE-541,SNAP241021,SNAP241021,SNAP241021,2023-06-19,389.02,Target,2023-06-19,2026-06-18,AssureX Extended Guard,Extended,2026-03-07,2026-03-15,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Electrical Failure,32,103,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-00097,PRD-98668,Heavy-Duty Starter Motor,Automotive,ACDelco,ACD-AUT-606,SNAC719755,SNAC719755,SNAC719755,2024-07-01,321.97,RockAuto,2024-07-01,2025-07-01,ACDelco Care Protection,Standard,2024-11-14,2024-11-15,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,4,229,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00098,PRD-59882,Electric Range Oven,Appliances,KitchenAid,KIT-APP-127,SNKI902364,SNKI902364,SNKI902364,2023-06-01,1327.19,Sears Appliance Outlet,2023-06-01,2027-06-01,AssureX Extended Guard,Extended,2024-12-24,2024-12-30,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,18,889,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00099,PRD-25003,Performance Shock Absorbers,Automotive,Brembo,BRE-AUT-186,SNBR821411,SNBR821411,SNBR821411,2024-06-08,332.96,O'Reilly Auto,2024-06-08,2025-06-08,Brembo Care Protection,Standard,2025-11-12,2025-11-24,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,17,-157,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00100,PRD-87068,Performance Shock Absorbers,Automotive,ACDelco,ACD-AUT-627,SNAC541631,SNAC541631,SNAC541631,2023-02-04,363.53,NAPA Auto Parts,2023-02-04,2024-02-04,ACDelco Care Protection,Standard,2023-12-23,2023-12-30,Material Failure,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,10,43,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00101,PRD-31840,Active Noise Cancelling Headphones,Electronics,Samsung,SAM-ELE-444,SNSA620860,SNSA620860,SNSA620860,2024-04-10,294.31,B&H Photo,2024-04-10,2026-04-10,Samsung Care Protection,Standard,2025-03-08,2025-03-12,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,10,398,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00102,PRD-22053,Smart Dishwasher 24-inch,Appliances,Whirlpool,WHI-APP-687,SNWH521556,SNWH521556,SNWH521556,2023-05-28,878.88,Direct Factory Outlet,2023-05-28,2026-05-27,Whirlpool Care Protection,Standard,2023-05-21,2023-06-17,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,0,1102,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00103,PRD-66742,Heavy-Duty Clothes Dryer,Appliances,Whirlpool,WHI-APP-943,SNWH416509,SNWH416509,SNWH416509,2025-04-18,841.48,Sears Appliance Outlet,2025-04-18,2028-04-17,Whirlpool Care Protection,Standard,2026-04-21,2026-04-28,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,12,727,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00104,PRD-96613,Heavy-Duty Clothes Dryer,Appliances,KitchenAid,KIT-APP-628,SNKI295600,SNKI295600,SNKI295600,2024-12-26,864.59,Lowe's,2024-12-26,2027-12-26,KitchenAid Care Protection,Standard,2027-03-23,2027-04-01,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,26,278,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00105,PRD-67067,Smart Watch Series 7,Electronics,HP,HP-ELE-251,SNHP352050,SNHP352050,SNHP352050,2024-09-29,363.17,B&H Photo,2024-09-29,2026-09-29,HP Care Protection,Standard,2026-03-17,2026-04-01,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,17,196,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00106,PRD-41258,Front-Load Washing Machine,Appliances,KitchenAid,KIT-APP-362,SNKI820219,SNKI820219,SNKI820219,2023-06-26,926.92,Costco,2023-06-26,2026-06-25,KitchenAid Care Protection,Standard,2024-06-20,2024-06-21,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,11,735,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00107,PRD-27882,Gaming Desktop Rig,Electronics,Lenovo,LEN-ELE-762,SNLE138801,SNLE138801,SNLE138801,2023-02-15,1721.97,B&H Photo,2023-02-15,2025-02-14,Lenovo Care Protection,Standard,2024-09-30,2024-10-03,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,19,137,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00108,PRD-18333,OLED 4K Smart TV,Electronics,Sony,SON-ELE-980,SNSO188006,SNSO188006,SNSO188006,2024-09-24,1170.67,B&H Photo,2024-09-24,2026-09-24,Sony Care Protection,Standard,2027-01-23,2027-01-29,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,27,-121,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00109,PRD-43004,French Door Refrigerator,Appliances,GE Appliances,GE -APP-634,SNGE796482,SNGE796482,SNGE796482,2025-02-10,1890.55,Direct Factory Outlet,2025-02-10,2028-02-10,GE Appliances Care Protection,Standard,2025-11-17,2025-11-30,Damage from Improper Installation,Unspecified system degradation observed during normal operating routine.,Damage from Improper Installation,9,815,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00110,PRD-65426,ABS Wheel Speed Sensor,Automotive,Monroe,MON-AUT-499,SNMO944986,SNMO944986,SNMO944986,2023-12-05,109.19,Advance Auto Parts,2023-12-05,2024-12-04,Monroe Care Protection,Standard,2025-02-06,2025-02-14,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,14,-64,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00111,PRD-51482,Performance Shock Absorbers,Automotive,K&N,K&N-AUT-157,SNK&614178,SNK&614178,SNK&614178,2025-04-27,404.09,AutoZone,2025-04-27,2027-04-27,AssureX Extended Guard,Extended,2026-02-03,2026-02-08,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Unauthorized Modification,9,448,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
