claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-01896,PRD-29926,Front-Load Washing Machine,Appliances,KitchenAid,KIT-APP-466,SNKI841853,SNKI841853,SNKI841853,2023-12-18,1014.79,Costco,2023-12-18,2026-12-17,KitchenAid Care Protection,Standard,2025-06-20,2025-07-03,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,18,545,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02026,PRD-72222,Performance Shock Absorbers,Automotive,Continental Auto,CON-AUT-143,SNCO830466,SNCO830455,SNCO830466,2023-12-10,462.66,AutoZone,2023-12-10,2025-12-09,AssureX Extended Guard,Extended,2024-03-05,2024-03-10,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,2,644,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-00420,PRD-31880,Galaxy Ultra Smartphone,Electronics,Asus,ASU-ELE-229,SNAS135730,SNAS135730,SNAS135730,2023-04-24,1182.36,BestBuy,2023-04-24,2025-04-23,Asus Care Protection,Standard,2024-07-29,2024-08-04,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Unauthorized Modification,15,268,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01411,PRD-63631,Galaxy Ultra Smartphone,Electronics,Asus,ASU-ELE-997,SNAS105398,SNAS105398,SNAS105398,2025-04-21,850.52,Target,2025-04-21,2027-04-21,Asus Care Protection,Standard,2026-07-18,2026-07-23,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,14,277,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00823,PRD-59090,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-386,SNWH668087,SNWH668087,SNWH668087,2024-02-21,782.31,Sears Appliance Outlet,2024-02-21,2027-02-20,Whirlpool Care Protection,Standard,2026-06-05,2026-06-13,Unauthorized Modification,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,27,260,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00801,PRD-66917,Smart Watch Series 7,Electronics,Apple,APP-ELE-870,SNAP334602,SNAP334602,SNAP334602,2024-08-29,339.31,Direct Manufacturer Store,2024-08-29,2027-08-29,AssureX Extended Guard,Extended,2025-04-14,2025-04-15,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,7,867,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01516,PRD-40785,French Door Refrigerator,Appliances,Bosch,BOS-APP-717,SNBO972685,SNBO972685,SNBO972685,2024-06-05,1636.15,Home Depot,2024-06-05,2027-06-05,Bosch Care Protection,Standard,2026-02-05,2026-02-17,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,20,485,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01597,PRD-38348,ProBook Laptop 15-inch,Electronics,Apple,APP-ELE-168,SNAP365684,SNAP365684,SNAP365684,2023-05-18,741.13,BestBuy,2023-05-18,2026-05-17,AssureX Extended Guard,Extended,2023-08-22,2023-08-27,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Unauthorized Modification,3,999,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00248,PRD-78124,Gaming Desktop Rig,Electronics,Dell,DEL-ELE-533,SNDE435169,SNDE435169,SNDE435169,2023-12-12,2143.25,Amazon Electronics,2023-12-12,2025-12-11,Dell Care Protection,Standard,2024-10-18,2024-10-19,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,10,419,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01392,PRD-28894,Smart Watch Series 7,Electronics,LG,LG-ELE-506,SNLG292878,SNLG292878,SNLG292878,2023-09-13,390.75,B&H Photo,2023-09-13,2026-09-12,AssureX Extended Guard,Extended,2025-09-17,2025-09-30,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,24,360,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02022,PRD-55727,Performance Shock Absorbers,Automotive,Brembo,BRE-AUT-748,SNBR377954,SNBR377954,SNBR377954,2024-07-03,470.81,AutoZone,2024-07-03,2025-07-03,Brembo Care Protection,Standard,2024-11-04,2024-11-18,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,4,241,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01961,PRD-85307,ProBook Laptop 15-inch,Electronics,Apple,APP-ELE-218,SNAP951957,SNAP951957,SNAP951957,2024-09-21,837.43,Amazon Electronics,2024-09-21,2026-09-21,Apple Care Protection,Standard,2026-05-08,2026-05-21,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,19,136,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01357,PRD-80456,Galaxy Ultra Smartphone,Electronics,HP,HP-ELE-663,SNHP463813,SNHP463813,SNHP463813,2024-01-20,1099.63,B&H Photo,2024-01-20,2027-01-19,AssureX Extended Guard,Extended,2024-04-08,2024-04-16,Electrical Failure,No current flowing to main motor despite active input power.,Unauthorized Modification,2,1016,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00108,PRD-18333,OLED 4K Smart TV,Electronics,Sony,SON-ELE-980,SNSO188006,SNSO188006,SNSO188006,2024-09-24,1170.67,B&H Photo,2024-09-24,2026-09-24,Sony Care Protection,Standard,2027-01-23,2027-01-29,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,27,-121,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00326,PRD-64932,Smart Dishwasher 24-inch,Appliances,Samsung,SAM-APP-871,SNSA411327,SNSA411327,SNSA411327,2025-01-18,686.86,Sears Appliance Outlet,2025-01-18,2029-01-18,AssureX Extended Guard,Extended,2027-02-24,2027-03-08,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,25,694,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01061,PRD-32402,ABS Wheel Speed Sensor,Automotive,Monroe,MON-AUT-265,SNMO538231,SNMO538231,SNMO538231,2025-05-27,112.76,RockAuto,2025-05-27,2026-05-27,Monroe Care Protection,Standard,2026-05-31,2026-06-04,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,12,-4,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-00729,PRD-64464,Tablet 11-inch Display,Electronics,Sony,SON-ELE-117,SNSO796862,SNSO796862,SNSO796862,2023-01-12,795.32,B&H Photo,2023-01-12,2025-01-11,Sony Care Protection,Standard,2023-05-09,2023-05-12,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Component Failure,3,613,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00646,PRD-83261,French Door Refrigerator,Appliances,Maytag,MAY-APP-765,SNMA146266,SNMA146266,SNMA146266,2025-01-28,1919.05,Costco,2025-01-28,2028-01-28,Maytag Care Protection,Standard,2028-04-30,2028-05-13,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,39,-93,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02157,PRD-84871,Active Noise Cancelling Headphones,Electronics,Samsung,SAM-ELE-444,SNSA484184,SNSA484184,SNSA484184,2024-04-16,275.4,Target,2024-04-16,2026-04-16,Samsung Care Protection,Standard,2026-09-03,2026-09-09,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Manufacturing,28,-140,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00924,PRD-33904,ABS Wheel Speed Sensor,Automotive,Denso,DEN-AUT-891,SNDE117722,SNDE117722,SNDE117722,2023-01-06,98.12,NAPA Auto Parts,2023-01-06,2024-01-06,Denso Care Protection,Standard,2023-09-26,2023-10-10,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,8,102,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00231,PRD-60336,Smart Watch Series 7,Electronics,HP,HP-ELE-514,SNHP536019,SNHP536019,SNHP536019,2025-01-30,489.22,B&H Photo,2025-01-30,2027-01-30,HP Care Protection,Standard,2026-04-12,2026-04-22,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,14,293,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01724,PRD-12794,Performance Shock Absorbers,Automotive,Bosch Auto,BOS-AUT-193,SNBO985501,SNBO985501,SNBO985501,2024-06-26,360.92,O'Reilly Auto,2024-06-26,2025-06-26,Bosch Auto Care Protection,Standard,2024-12-31,2025-01-10,Material Failure,Internal circuit shorted during regular use with standard power supply.,Electrical Failure,6,177,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-01404,PRD-49539,Electric Range Oven,Appliances,Bosch,BOS-APP-907,SNBO183562,SNBO183562,SNBO183562,2023-06-22,951.5,Costco,2023-06-22,2027-06-22,AssureX Extended Guard,Extended,2027-12-06,2027-12-17,Motor Failure,Drive motor hums loudly but will not spin drum under normal load.,Manufacturing,53,-167,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02352,PRD-44061,Active Noise Cancelling Headphones,Electronics,Lenovo,LEN-ELE-159,SNLE464384,SNLE464384,SNLE464384,2023-11-15,256.15,BestBuy,2023-11-15,2026-11-14,AssureX Extended Guard,Extended,2025-12-02,2025-12-17,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Electrical,24,347,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02472,PRD-76058,Smart Watch Series 7,Electronics,HP,HP-ELE-357,SNHP436168,SNHP436168,SNHP436168,2023-01-21,425.99,BestBuy,2023-01-21,2025-01-20,HP Care Protection,Standard,2024-07-20,2024-07-29,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,17,184,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01578,PRD-31996,French Door Refrigerator,Appliances,Samsung,SAM-APP-582,SNSA971826,SNSA971826,SNSA971826,2024-05-29,1809.93,Direct Factory Outlet,2024-05-29,2028-05-29,AssureX Extended Guard,Extended,2025-05-10,2025-05-15,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,11,1115,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01810,PRD-46320,Electronic Fuel Injector Kit,Automotive,Brembo,BRE-AUT-800,SNBR773783,SNBR773783,SNBR773783,2023-06-21,467.79,O'Reilly Auto,2023-06-21,2024-06-20,Brembo Care Protection,Standard,2024-02-12,2024-02-22,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Unauthorized Modification,7,129,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02164,PRD-93215,Smart Watch Series 7,Electronics,Lenovo,LEN-ELE-108,SNLE247086,SNLE247086,SNLE247086,2023-04-27,495.1,Target,2023-04-27,2025-04-26,Lenovo Care Protection,Standard,2023-11-22,2023-11-30,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,6,521,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01526,PRD-17402,Electric Range Oven,Appliances,KitchenAid,KIT-APP-960,SNKI864407,SNKI864407,SNKI864407,2024-01-31,970.63,Lowe's,2024-01-31,2027-01-30,KitchenAid Care Protection,Standard,2025-06-03,2025-06-04,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,16,606,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01982,PRD-18245,Smart Watch Series 7,Electronics,Asus,ASU-ELE-941,SNAS817032,SNAS817032,SNAS817032,2024-07-19,386.29,Amazon Electronics,2024-07-19,2027-07-19,AssureX Extended Guard,Extended,2025-05-14,2025-05-18,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,9,796,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01313,PRD-58080,Ceramic Brake Pad Set,Automotive,Brembo,BRE-AUT-791,SNBR779481,SNBR779481,SNBR779481,2025-02-25,143.69,NAPA Auto Parts,2025-02-25,2026-02-25,Brembo Care Protection,Standard,2025-08-07,2025-08-15,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,5,202,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00025,PRD-46624,Performance Shock Absorbers,Automotive,Bosch Auto,BOS-AUT-593,SNBO824038,SNBO824038,SNBO824038,2024-12-23,335.17,RockAuto,2024-12-23,2025-12-23,Bosch Auto Care Protection,Standard,2026-03-15,2026-04-01,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,14,-82,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00577,PRD-15451,Front-Load Washing Machine,Appliances,Bosch,BOS-APP-937,SNBO614607,SNBO614607,SNBO614607,2024-07-10,786.54,Costco,2024-07-10,2027-07-10,Bosch Care Protection,Standard,2026-04-26,2026-05-09,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,21,440,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01705,PRD-41160,Tablet 11-inch Display,Electronics,Apple,APP-ELE-715,SNAP183601,SNAP183601,SNAP183601,2023-04-19,686.95,Direct Manufacturer Store,2023-04-19,2025-04-18,Apple Care Protection,Standard,2023-03-06,2023-05-09,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,0,774,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00006,PRD-34560,Electric Range Oven,Appliances,KitchenAid,KIT-APP-962,SNKI274031,SNKI274031,SNKI274031,2023-07-01,1186.23,Costco,2023-07-01,2026-06-30,KitchenAid Care Protection,Standard,2024-10-29,2024-11-10,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,15,609,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01971,PRD-99069,ProBook Laptop 15-inch,Electronics,Samsung,SAM-ELE-984,SNSA800631,SNSA800631,SNSA800631,2023-12-11,964.05,Amazon Electronics,2023-12-11,2025-12-10,Samsung Care Protection,Standard,2025-12-12,2025-12-15,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,24,-2,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-01281,PRD-89285,Gaming Desktop Rig,Electronics,HP,HP-ELE-235,SNHP309806,SNHP309806,SNHP309806,2024-12-28,1613.57,Amazon Electronics,2024-12-28,2026-12-28,HP Care Protection,Standard,2025-02-17,2025-02-26,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,1,679,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00645,PRD-46905,Ceramic Brake Pad Set,Automotive,Monroe,MON-AUT-772,SNMO166071,SNMO166071,SNMO166071,2025-01-14,148.05,O'Reilly Auto,2025-01-14,2026-01-14,Monroe Care Protection,Standard,2025-09-30,2025-10-05,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,8,106,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00766,PRD-59734,Heavy-Duty Starter Motor,Automotive,K&N,K&N-AUT-613,SNK&751852,SNK&751852,SNK&751852,2024-12-29,302.98,O'Reilly Auto,2024-12-29,2025-12-29,K&N Care Protection,Standard,2025-09-24,2025-09-25,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Unauthorized Modification,8,96,4,False,True,True,True,True,False,1,False,False,True,True,Likely Invalid
CLM-02113,PRD-93982,Galaxy Ultra Smartphone,Electronics,Dell,DEL-ELE-228,SNDE801830,SNDE801830,SNDE801830,2024-05-10,969.54,B&H Photo,2024-05-10,2026-05-10,Dell Care Protection,Standard,2025-02-22,2025-02-26,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,9,442,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01155,PRD-61673,Heavy-Duty Clothes Dryer,Appliances,KitchenAid,KIT-APP-229,SNKI966176,SNKI966176,SNKI966176,2024-12-04,826.83,Lowe's,2024-12-04,2027-12-04,KitchenAid Care Protection,Standard,2027-05-09,2027-05-21,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Unauthorized Modification,29,209,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02297,PRD-71944,Performance Shock Absorbers,Automotive,Monroe,MON-AUT-997,SNMO299412,SNMO299412,SNMO299412,2023-01-25,355.67,O'Reilly Auto,2023-01-25,2024-01-25,Monroe Care Protection,Standard,2023-09-15,2023-09-30,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,7,132,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-01785,PRD-69775,Galaxy Ultra Smartphone,Electronics,Samsung,SAM-ELE-165,SNSA602775,SNSA602775,SNSA602775,2023-01-19,1119.04,Target,2023-01-19,2025-01-18,Samsung Care Protection,Standard,2024-05-05,2024-05-14,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,15,258,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00974,PRD-99625,Ceramic Brake Pad Set,Automotive,Monroe,MON-AUT-725,SNMO663367,SNMO663367,SNMO663367,2023-02-05,112.76,AutoZone,2023-02-05,2024-02-05,Monroe Care Protection,Standard,2024-06-10,2024-06-14,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,16,-126,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02326,PRD-84756,French Door Refrigerator,Appliances,Whirlpool,WHI-APP-673,SNWH374966,SNWH374966,SNWH374966,2023-05-08,1846.15,Sears Appliance Outlet,2023-05-08,2026-05-07,Whirlpool Care Protection,Standard,2024-08-03,2024-08-06,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,14,642,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
